"superkingdom","phylum","class","order","family","genus","species","taxid","nb","tax_abundance","sample"
"Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus octavius",54007,1,0.0724264654507685,"healthy_stool_500_50"
"Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus octavius",54007,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus stomatis",341694,1,0.000597842983737871,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus stomatis",341694,1,0.00625867915276864,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus stomatis",341694,1,0.0708324289509557,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus stomatis",341694,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Fructilactobacillus","Fructilactobacillus sanfranciscensis",1625,1,0.000597178202859524,"healthy_stool_500_1"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Fructilactobacillus","Fructilactobacillus sanfranciscensis",1625,1,0.00625171971636536,"healthy_stool_500_10"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Fructilactobacillus","Fructilactobacillus sanfranciscensis",1625,1,0.0707536657211206,"healthy_stool_500_50"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Fructilactobacillus","Fructilactobacillus sanfranciscensis",1625,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercorirosoris",871324,1,0.000593383412012295,"healthy_stool_500_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercorirosoris",871324,1,0.00621199293356334,"healthy_stool_500_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercorirosoris",871324,1,0.0703040589508119,"healthy_stool_500_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercorirosoris",871324,1,0.2,"healthy_stool_500_100"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","Atopobium deltae",1393034,1,0.000575528505588032,"healthy_stool_500_1"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","Atopobium deltae",1393034,1,0.00602507407083204,"healthy_stool_500_10"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","Atopobium deltae",1393034,1,0.0681886098694908,"healthy_stool_500_50"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","Atopobium deltae",1393034,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Mageeibacillus","Mageeibacillus indolicus",884684,1,0.000554590123856371,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Mageeibacillus","Mageeibacillus indolicus",884684,1,0.00580587502225022,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Mageeibacillus","Mageeibacillus indolicus",884684,1,0.0657078306737845,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Mageeibacillus","Mageeibacillus indolicus",884684,1,0.2,"healthy_stool_500_100"
"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Propionibacterium","Propionibacterium freudenreichii",1744,1,0.000544178547333332,"healthy_stool_500_1"
"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Propionibacterium","Propionibacterium freudenreichii",1744,1,0.00569687864911427,"healthy_stool_500_10"
"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Propionibacterium","Propionibacterium freudenreichii",1744,1,0.0644742672225172,"healthy_stool_500_50"
"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Propionibacterium","Propionibacterium freudenreichii",1744,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Peptococcus","Peptococcus niger",2741,1,0.000538146768830465,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Peptococcus","Peptococcus niger",2741,1,0.00563373336281521,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Peptococcus","Peptococcus niger",2741,1,0.0637596221838134,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Peptococcus","Peptococcus niger",2741,1,0.2,"healthy_stool_500_100"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas rhizophila",216778,1,0.000535749125795895,"healthy_stool_500_1"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas rhizophila",216778,1,0.00560863299552073,"healthy_stool_500_10"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas rhizophila",216778,1,0.0634755494682081,"healthy_stool_500_50"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas rhizophila",216778,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium callanderi",53442,1,0.000534907070016655,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium callanderi",53442,1,0.00559981770940991,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium callanderi",53442,1,0.0633757827104169,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium callanderi",53442,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix larvae",1514105,1,0.000528190567209093,"healthy_stool_500_1"
"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix larvae",1514105,1,0.0055295042036155,"healthy_stool_500_10"
"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix larvae",1514105,1,0.062580011544983,"healthy_stool_500_50"
"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix larvae",1514105,1,0.2,"healthy_stool_500_100"
"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter upsaliensis",28080,1,0.000521178236910664,"healthy_stool_500_1"
"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter upsaliensis",28080,1,0.00545609374862161,"healthy_stool_500_10"
"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter upsaliensis",28080,1,0.0617491907422723,"healthy_stool_500_50"
"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter upsaliensis",28080,1,0.2,"healthy_stool_500_100"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium varium",856,1,0.000519920693082459,"healthy_stool_500_1"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium varium",856,1,0.00544292881475875,"healthy_stool_500_10"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium varium",856,1,0.0616001969658343,"healthy_stool_500_50"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium varium",856,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella hongkongensis",270498,1,0.000513890022547723,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella hongkongensis",270498,1,0.00537979512752037,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella hongkongensis",270498,1,0.0608856831991801,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella hongkongensis",270498,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Pradoshia","Pradoshia eiseniae",2064768,1,0.000504436838457633,"healthy_stool_500_1"
"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Pradoshia","Pradoshia eiseniae",2064768,1,0.00528083194186581,"healthy_stool_500_10"
"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Pradoshia","Pradoshia eiseniae",2064768,1,0.0597656700709251,"healthy_stool_500_50"
"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Pradoshia","Pradoshia eiseniae",2064768,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Bacilli","Bacillales","Gemellaceae","Gemella","Gemella haemolysans",1379,1,0.000503548248016909,"healthy_stool_500_1"
"Bacteria","Bacillota","Bacilli","Bacillales","Gemellaceae","Gemella","Gemella haemolysans",1379,1,0.00527152949520676,"healthy_stool_500_10"
"Bacteria","Bacillota","Bacilli","Bacillales","Gemellaceae","Gemella","Gemella haemolysans",1379,1,0.0596603898870454,"healthy_stool_500_50"
"Bacteria","Bacillota","Bacilli","Bacillales","Gemellaceae","Gemella","Gemella haemolysans",1379,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus ingluviei",148604,1,0.000498376252783372,"healthy_stool_500_1"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus ingluviei",148604,1,0.00521738507998928,"healthy_stool_500_10"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus ingluviei",148604,1,0.0590476119589284,"healthy_stool_500_50"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus ingluviei",148604,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus pentosus",1589,1,0.000495699401779895,"healthy_stool_500_1"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus pentosus",1589,1,0.00518936174940542,"healthy_stool_500_10"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus pentosus",1589,1,0.0587304586867923,"healthy_stool_500_50"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus pentosus",1589,1,0.2,"healthy_stool_500_100"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium nucleatum",851,1,0.000494655695800891,"healthy_stool_500_1"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium nucleatum",851,1,0.00517843543425229,"healthy_stool_500_10"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium nucleatum",851,1,0.0586068004159513,"healthy_stool_500_50"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium nucleatum",851,1,0.2,"healthy_stool_500_100"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinatimonas","Succinatimonas hippei",626938,1,0.000490701357542859,"healthy_stool_500_1"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinatimonas","Succinatimonas hippei",626938,1,0.00513703838671347,"healthy_stool_500_10"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinatimonas","Succinatimonas hippei",626938,1,0.0581382904704821,"healthy_stool_500_50"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinatimonas","Succinatimonas hippei",626938,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus agilis",1601,1,0.000466573135563264,"healthy_stool_500_1"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus agilis",1601,1,0.0048844456424566,"healthy_stool_500_10"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus agilis",1601,1,0.0552795790436171,"healthy_stool_500_50"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus agilis",1601,1,0.2,"healthy_stool_500_100"
"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium scardovii",158787,1,0.000463950574998186,"healthy_stool_500_1"
"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium scardovii",158787,1,0.00485699066584568,"healthy_stool_500_10"
"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium scardovii",158787,1,0.0549688581019176,"healthy_stool_500_50"
"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium scardovii",158787,1,0.2,"healthy_stool_500_100"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium simulans",146827,1,0.000459515378571482,"healthy_stool_500_1"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium simulans",146827,1,0.00481055962597516,"healthy_stool_500_10"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium simulans",146827,1,0.0544433760868677,"healthy_stool_500_50"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium simulans",146827,1,0.2,"healthy_stool_500_100"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia exigua",84109,1,0.000456961512030501,"healthy_stool_500_1"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia exigua",84109,1,0.00478382379112592,"healthy_stool_500_10"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia exigua",84109,1,0.0541407940122513,"healthy_stool_500_50"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia exigua",84109,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus oris",1632,1,0.000453253142697457,"healthy_stool_500_1"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus oris",1632,1,0.00474500173505631,"healthy_stool_500_10"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus oris",1632,1,0.0537014264618211,"healthy_stool_500_50"
"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus oris",1632,1,0.2,"healthy_stool_500_100"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanosphaera","Methanosphaera cuniculi",1077256,1,0.000450635014004901,"healthy_stool_500_1"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanosphaera","Methanosphaera cuniculi",1077256,1,0.00471759315468808,"healthy_stool_500_10"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanosphaera","Methanosphaera cuniculi",1077256,1,0.0533912306083205,"healthy_stool_500_50"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanosphaera","Methanosphaera cuniculi",1077256,1,0.2,"healthy_stool_500_100"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus sputorum",1078480,1,0.000433946798022136,"healthy_stool_500_1"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus sputorum",1078480,1,0.00454288810284453,"healthy_stool_500_10"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus sputorum",1078480,1,0.05141401099536,"healthy_stool_500_50"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus sputorum",1078480,1,0.2,"healthy_stool_500_100"
"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium merycicum",78345,1,0.000429414100399943,"healthy_stool_500_1"
"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium merycicum",78345,1,0.00449543634563487,"healthy_stool_500_10"
