#Classification	Sample #1	Sample #2	Sample #3	Sample #4	Sample #5	Sample #6	Sample #7	Sample #8
d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae|g__Stanieria	88	69	184	63	35	66	147	78
d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae|g__Stanieria|s__Stanieria cyanosphaera	33	36	175	39	35	66	147	78
d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae|g__Stanieria|s__Stanieria sp. NIES-3757	42	30	7	20	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales	324	334	683	295	221	360	592	368
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Cyanothecaceae	11	13	4	5	13	9	7	3
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Cyanothecaceae|g__Cyanothece	11	13	4	5	13	9	7	3
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Cyanothecaceae|g__Cyanothece|s__Cyanothece sp. PCC 7425	11	13	4	5	13	9	7	3
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae	16	15	12	12	14	12	9	6
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae|g__Geitlerinema	16	15	12	12	14	12	9	6
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae|g__Geitlerinema|s__Geitlerinema sp. PCC 7407	16	15	12	12	14	12	9	6
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|s__Oscillatoriales cyanobacterium JSC-12	16	9	13	20	21	16	10	33
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae	42	37	19	33	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae|g__Crinalium	42	37	19	33	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae|g__Crinalium|s__Crinalium epipsammum	42	37	19	33	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae	119	115	494	133	110	254	469	257
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae|g__Moorea	59	47	173	66	47	103	181	115
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae|g__Moorea|s__Moorea producens	59	47	173	66	47	103	181	115
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae|g__Oscillatoria	60	68	321	67	63	151	288	142
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae|g__Oscillatoria|s__Oscillatoria nigro-viridis	23	12	5	8	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae|g__Oscillatoria|s__Oscillatoria acuminata	37	56	316	59	63	151	288	142
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae	120	145	141	92	63	69	97	69
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Limnospira	1	1	0	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Limnospira|s__Limnospira indica	1	1	0	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Arthrospira	7	13	86	19	18	34	78	23
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Arthrospira|s__Arthrospira platensis	7	13	86	19	18	34	78	23
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Oxynema	18	21	7	11	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Oxynema|s__Oxynema sp. AP17	18	21	7	11	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Microcoleus	22	31	8	8	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Microcoleus|s__Microcoleus sp. PCC 7113	22	31	8	8	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Trichodesmium	23	23	12	21	5	1	2	7
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Trichodesmium|s__Trichodesmium erythraeum	23	23	12	21	5	1	2	7
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Planktothrix	26	32	19	20	40	34	17	39
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Planktothrix|s__Planktothrix agardhii	26	32	19	20	40	34	17	39
d__Bacteria|p__Cyanobacteria|o__Chroococcales	468	443	668	392	230	335	540	318
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae	47	55	21	32	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae|g__Microcystis	47	55	21	32	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae|g__Microcystis|s__Microcystis sp. MC19	0	0	1	1	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae|g__Microcystis|s__Microcystis viridis	1	0	0	1	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae|g__Microcystis|s__Microcystis panniformis	3	9	3	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae|g__Microcystis|s__Microcystis aeruginosa	22	12	2	13	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Cyanobacteriaceae	63	58	25	44	36	20	19	35
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Cyanobacteriaceae|g__Cyanobacterium	63	58	25	44	36	20	19	35
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Cyanobacteriaceae|g__Cyanobacterium|s__Cyanobacterium aponinum	63	58	25	44	36	20	19	35
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae	164	157	229	140	72	110	174	89
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Candidatus Atelocyanobacterium	8	9	4	14	5	3	4	11
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Candidatus Atelocyanobacterium|s__Candidatus Atelocyanobacterium thalassa	8	9	4	14	5	3	4	11
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Rippkaea	19	9	7	9	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Rippkaea|s__Rippkaea orientalis	19	9	7	9	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Halothece	9	12	2	6	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Halothece|s__Halothece sp. PCC 7418	9	12	2	6	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Euhalothece	13	8	2	8	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Euhalothece|s__Euhalothece natronophila	13	8	2	8	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Crocosphaera	45	37	184	46	37	86	157	67
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Crocosphaera|s__Crocosphaera subtropica	45	37	184	46	37	86	157	67
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Gloeothece	70	82	30	57	30	21	13	11
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Gloeothece|s__Gloeothece verrucosa	34	55	21	40	30	21	13	11
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Gloeothece|s__Gloeothece citriformis	36	27	9	17	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	194	173	392	176	119	200	347	192
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Gloeocapsa	20	14	7	12	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Gloeocapsa|s__Gloeocapsa sp. PCC 7428	20	14	7	12	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Chondrocystis	45	23	12	21	26	25	19	31
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Chondrocystis|s__Chondrocystis sp. NIES-4102	45	23	12	21	26	25	19	31
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Geminocystis	129	136	373	143	93	175	328	161
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Geminocystis|s__Geminocystis sp. NIES-3708	29	42	179	47	33	75	155	63
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Geminocystis|s__Geminocystis sp. NIES-3709	33	63	177	57	36	85	163	80
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Geminocystis|s__Geminocystis herdmanii	67	31	17	38	24	15	10	18
d__Bacteria|p__Cyanobacteria|o__Synechococcales	974	1146	3737	1291	1046	1958	3571	1889
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorotrichaceae	16	10	4	8	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorotrichaceae|g__Halomicronema	16	10	4	8	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorotrichaceae|g__Halomicronema|s__Halomicronema hongdechloris	16	10	4	8	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Oculatellaceae	19	21	97	16	20	40	92	33
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Oculatellaceae|g__Thermoleptolyngbya	19	21	97	16	20	40	92	33
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Oculatellaceae|g__Thermoleptolyngbya|s__Thermoleptolyngbya sp. PKUAC-SCTA183	19	21	97	16	20	40	92	33
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae	30	18	5	15	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae|g__Chamaesiphon	30	18	5	15	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae|g__Chamaesiphon|s__Chamaesiphon minutus	30	18	5	15	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae	38	37	32	52	66	54	40	69
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae|g__Acaryochloris	38	37	32	52	66	54	40	69
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae|g__Acaryochloris|s__Acaryochloris marina	38	37	32	52	66	54	40	69
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae	47	45	15	25	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae|g__Synechocystis	47	45	15	25	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae|g__Synechocystis|s__Synechocystis sp. CACIAM 05	5	6	2	3	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae|g__Synechocystis|s__Synechocystis sp. PCC 6714	14	15	2	6	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Pseudanabaenaceae	54	62	30	56	28	19	14	21
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Pseudanabaenaceae|g__Pseudanabaena	54	62	30	56	28	19	14	21
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Pseudanabaenaceae|g__Pseudanabaena|s__Pseudanabaena sp. PCC 7367	17	29	18	35	28	19	14	21
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Pseudanabaenaceae|g__Pseudanabaena|s__Pseudanabaena sp. ABRG5-3	37	33	12	21	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae	180	372	2700	553	597	1359	2678	1303
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae|g__Leptolyngbya	180	372	2700	553	597	1359	2678	1303
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae|g__Leptolyngbya|s__Leptolyngbya boryana	37	40	13	29	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae|g__Leptolyngbya|s__Leptolyngbya sp. O-77	22	13	7	19	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae|g__Leptolyngbya|s__Leptolyngbya sp. NIES-3755	24	41	13	24	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae|g__Leptolyngbya|s__Leptolyngbya sp. PCC 7376	97	278	2667	481	597	1359	2678	1303
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae	191	177	66	141	45	30	21	47
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus	191	177	66	141	45	30	21	47
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus sp. MIT 0801	8	10	1	7	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus sp. MIT 0604	22	12	4	10	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus marinus	144	134	51	106	45	30	21	47
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	385	391	786	416	286	456	725	416
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Dactylococcopsis	15	14	4	10	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Dactylococcopsis|s__Dactylococcopsis salina	15	14	4	10	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Cyanobium	22	27	13	14	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Cyanobium|s__Cyanobium sp. NIES-981	9	9	3	6	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Cyanobium|s__Cyanobium gracile	12	14	10	5	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Thermosynechococcus	38	32	178	50	23	96	141	67
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Thermosynechococcus|s__Thermosynechococcus elongatus	2	3	1	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Thermosynechococcus|s__Thermosynechococcus vulcanus	11	5	1	3	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Thermosynechococcus|s__Thermosynechococcus sp. CL-1	8	10	4	8	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Thermosynechococcus|s__Thermosynechococcus sp. NK55a	11	13	172	36	23	96	141	67
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus	310	318	591	342	263	360	584	349
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus elongatus	1	0	0	0	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus lividus	13	18	8	22	32	26	11	29
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. CC9605	1	0	0	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. PCC 7002	2	2	1	1	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. PCC 6312	2	1	0	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. PCC 11901	2	1	0	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. CC9902	2	5	2	5	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. WH 8101	4	2	1	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. CC9311	4	14	150	28	40	60	178	84
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. NIES-970	5	3	0	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. WH 8102	5	0	1	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. WH 8109	5	19	150	27	26	76	170	73
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. WH 8103	6	4	1	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. SynAce01	6	0	2	0	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. KORDI-52	6	1	2	3	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. JA-3-3Ab	7	24	5	9	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. KORDI-100	7	9	1	13	5	6	5	7
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. WH 8020	9	14	6	11	27	15	10	15
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. HK01-R	10	9	5	4	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. WH 7803	11	16	8	13	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. PCC 7336	12	12	2	13	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. KORDI-49	12	10	3	14	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. RSCCF101	13	8	3	4	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. PCC 73109	13	4	2	9	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. CB0101	13	6	0	4	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. JA-2-3B'a(2-13)	14	12	12	14	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. LTW-R	15	7	4	15	29	32	7	12
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. PCC 7502	15	7	11	5	0	0	5	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. PCC 7003	16	45	17	39	23	29	10	27
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. RCC307	16	11	2	5	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales	1508	1487	1661	1290	697	922	1291	963
d__Bacteria|p__Cyanobacteria|o__Nostocales|s__Nostocales cyanobacterium HT-58-2	33	31	23	30	30	29	17	41
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae	44	57	164	62	24	80	170	73
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae|g__Tolypothrix	44	57	164	62	24	80	170	73
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae|g__Tolypothrix|s__Tolypothrix sp. PCC 7910	44	57	164	62	24	80	170	73
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae	66	53	18	51	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae|g__Brasilonema	20	23	9	26	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae|g__Scytonema	40	28	8	24	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae|g__Scytonema|s__Scytonema sp. NIES-4073	6	16	3	8	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae|g__Scytonema|s__Scytonema sp. HK-05	26	8	3	12	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	74	97	53	73	69	60	47	77
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Microchaete	36	40	18	34	37	41	30	43
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Microchaete|s__Microchaete diplosiphon	36	40	18	34	37	41	30	43
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Rivularia	38	57	35	39	32	19	17	34
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Rivularia|s__Rivularia sp. PCC 7116	38	57	35	39	32	19	17	34
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae	87	49	15	43	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae|g__Fischerella	87	49	15	43	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae|g__Fischerella|s__Fischerella sp. NIES-4106	37	19	5	13	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae|g__Fischerella|s__Fischerella sp. NIES-3754	49	30	9	30	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae	137	134	53	113	41	30	15	31
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Anabaenopsis	10	6	2	7	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Anabaenopsis|s__Anabaenopsis circularis	10	6	2	7	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Raphidiopsis	21	5	0	9	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Raphidiopsis|s__Raphidiopsis curvata	21	5	0	9	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Nodularia	34	34	15	28	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Nodularia|s__Nodularia spumigena	34	34	15	28	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Dolichospermum	35	28	10	18	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Dolichospermum|s__Dolichospermum flos-aquae	2	1	2	2	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Dolichospermum|s__Dolichospermum compactum	11	16	4	9	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Dolichospermum|s__Dolichospermum sp. UHCC 0315A	13	7	2	7	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Sphaerospermopsis	36	57	25	50	41	30	15	31
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Sphaerospermopsis|s__Sphaerospermopsis kisseleviana	36	57	25	50	41	30	15	31
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	319	253	290	270	210	232	240	245
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix	319	253	290	270	210	232	240	245
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix brevissima	23	17	5	6	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix parietina	23	31	24	36	65	71	36	53
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix parasitica	67	47	22	60	31	24	13	36
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix sp. NIES-2098	22	17	9	21	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix sp. NIES-3974	25	12	6	12	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix sp. NIES-2100	30	19	12	24	28	20	18	33
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix sp. PCC 7507	32	24	8	18	32	17	11	13
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix sp. 336/3	37	41	178	46	24	78	150	71
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	615	659	831	519	242	407	629	395
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Trichormus	16	8	1	6	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Trichormus|s__Trichormus azollae	16	8	1	6	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Cylindrospermum	24	44	12	21	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Cylindrospermum|s__Cylindrospermum stagnale	24	44	12	21	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Anabaena	63	43	18	35	24	16	15	19
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Anabaena|s__Anabaena sp. 90	10	1	4	5	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Anabaena|s__Anabaena sp. WA102	17	16	3	6	0	0	0	0
