Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,Run_mock__10eb-90gr-2,Run_mock__50eb-50gr-1,Run_mock__5eb-95gr-2,Run_mock__95eb-5gr-1,Run_mock__ec-Bl-Rp-Rm-Cn-2,Run_mock__vaio-Mock-10-4-1,Run_mock__vaio-Mock-10-4-2,Run_mock__vaio-Mock-10-5-1,Run_mock__vaio-Mock-10-6-3,Run_newprimers__vaio-Mock-Newprimer-4
NA,Mycoplasmatota,p_Mycoplasmatota,Mycoplasmoidales,Metamycoplasmataceae,Mesomycoplasma,Mesomycoplasma hyopneumoniae,Mycoplasma hyopneumoniae,1431,2,3,2,2,2,2,0,4,4,1
NA,Mycoplasmatota,p_Mycoplasmatota,Mycoplasmoidales,Metamycoplasmataceae,Mesomycoplasma,Mesomycoplasma hyorhinis,Mycoplasma hyorhinis,1432,0,0,0,0,3,1,1,1,0,1
NA,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma leachii,Mycoplasma leachii,1433,0,0,1,0,0,0,1,1,1,3
NA,Mycoplasmatota,p_Mycoplasmatota,Mycoplasmoidales,Metamycoplasmataceae,Mesomycoplasma,Mycoplasma mobile,Mycoplasma mobile,1434,0,0,0,0,2,0,0,0,0,1
NA,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma mycoides,Mycoplasma mycoides,1435,5,4,2,0,2,1,4,2,4,4
NA,Mycoplasmatota,p_Mycoplasmatota,Mycoplasmoidales,Mycoplasmoidaceae,Malacoplasma,Malacoplasma penetrans,Mycoplasma penetrans,1436,0,0,0,0,0,0,0,0,0,5
NA,Mycoplasmatota,p_Mycoplasmatota,Mycoplasmoidales,Metamycoplasmataceae,Mycoplasmopsis,Mycoplasmopsis pulmonis,Mycoplasma pulmonis,1437,3,0,0,0,2,0,1,3,1,0
NA,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma putrefaciens,Mycoplasma putrefaciens,1438,0,0,0,0,1,0,3,1,3,3
NA,Mycoplasmatota,p_Mycoplasmatota,Mycoplasmoidales,Metamycoplasmataceae,Mycoplasmopsis,Mycoplasmopsis synoviae,Mycoplasma synoviae,1439,0,0,0,0,0,0,2,0,0,0
NA,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma yeatsii,Mycoplasma yeatsii,1440,0,0,1,0,1,0,4,1,3,4
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides odoratimimus,Myroides odoratimimus,1441,52,42,71,27,2,10,6,12,7,11
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides profundi,Myroides profundi,1442,52,42,71,27,2,10,6,12,7,11
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp. A21,Myroides sp. A21,1443,52,42,71,27,2,10,6,12,7,11
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp. ZB35,Myroides sp. ZB35,1444,52,42,71,27,2,10,6,12,7,11
NA,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,Myxococcus fulvus,1445,0,3,1,14,7,5,3,3,3,10
NA,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Pseudomyxococcus,Pseudomyxococcus hansupus,Myxococcus hansupus,1446,0,3,1,14,7,5,3,3,3,9
NA,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus stipitatus,Myxococcus stipitatus,1447,0,3,1,14,7,5,3,3,3,10
NA,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus,Myxococcus xanthus,1448,0,3,1,14,7,5,3,3,3,9
NA,Actinomycetota,Actinomycetes,Nakamurellales,Nakamurellaceae,Nakamurella,Nakamurella multipartita,Nakamurella multipartita,1449,1,1,1,1,0,0,0,0,0,0
NA,Bacillota,Clostridia,Natranaerobiales,Natranaerobiaceae,Natranaerobius,g_Natranaerobius,Natranaerobius,1450,1,0,0,0,0,0,0,0,0,0
NA,Bacillota,Clostridia,Natranaerobiales,Natranaerobiaceae,Natranaerobius,Natranaerobius thermophilus,Natranaerobius thermophilus,1451,51,63,54,58,4,17,26,25,34,1
NA,Campylobacterota,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Nautilia,Nautilia profundicola,Nautilia profundicola,1452,3,3,1,10,1,1,5,3,3,16
NA,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,g_Neisseria,Neisseria,1453,0,0,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,Neisseria elongata,1454,1,0,3,2,23,23,16,24,31,17
NA,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria gonorrhoeae,Neisseria gonorrhoeae,1455,3,3,3,4,45,34,24,32,48,24
NA,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria lactamica,Neisseria lactamica,1456,3,2,3,1,52,34,25,37,47,26
NA,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis,Neisseria meningitidis,1457,5,2,3,1,52,41,30,40,54,23
NA,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria weaveri,Neisseria weaveri,1458,3,0,3,2,17,22,18,23,24,18
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Neorhizobium,Neorhizobium galegae,Neorhizobium galegae,1459,0,0,0,0,0,1,7,0,1,2
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Neorickettsia,Neorickettsia helminthoeca,Neorickettsia helminthoeca,1460,11,10,11,5,9,13,14,10,16,21
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Neorickettsia,Neorickettsia risticii,Neorickettsia risticii,1461,11,10,11,5,9,11,13,10,14,21
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Neorickettsia,Neorickettsia sennetsu,Neorickettsia sennetsu,1462,11,10,11,5,9,11,13,10,14,21
NA,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Niabella,Niabella ginsenosidivorans,Niabella ginsenosidivorans,1463,7,5,7,5,0,4,11,8,6,0
NA,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Niabella,Niabella soli,Niabella soli,1464,11,11,9,10,0,11,15,13,13,1
NA,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Niastella,Niastella koreensis,Niastella koreensis,1465,13,12,10,10,0,11,17,13,13,1
NA,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Nitratifractor,g_Nitratifractor,Nitratifractor,1466,0,0,0,2,0,0,0,0,1,0
NA,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Nitratifractor,Nitratifractor salsuginis,Nitratifractor salsuginis,1467,0,3,0,7,1,4,6,5,5,0
NA,Campylobacterota,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Nitratiruptor,g_Nitratiruptor,Nitratiruptor,1468,0,0,0,2,0,0,0,0,1,0
NA,Campylobacterota,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Nitratiruptor,Nitratiruptor sp. SB155-2,Nitratiruptor sp. SB155-2,1469,22,76,18,201,3,38,41,28,38,47
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Nitrobacter,Nitrobacter hamburgensis,Nitrobacter hamburgensis,1470,0,0,1,2,0,10,5,7,12,13
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Nitrobacter,Nitrobacter winogradskyi,Nitrobacter winogradskyi,1471,1,0,1,2,0,19,18,21,26,11
NA,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,Nitrosococcus halophilus,Nitrosococcus halophilus,1472,39,108,15,261,43,40,85,71,46,13
NA,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,Nitrosococcus oceani,Nitrosococcus oceani,1473,1,3,1,18,5,7,7,5,9,3
NA,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,Nitrosococcus watsonii,Nitrosococcus watsonii,1474,0,2,0,10,3,4,3,5,4,2
NA,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas communis,Nitrosomonas communis,1475,3,0,0,2,3,33,30,19,28,6
NA,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas europaea,Nitrosomonas europaea,1476,0,1,1,0,6,8,9,11,12,6
NA,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas eutropha,Nitrosomonas eutropha,1477,0,1,1,0,7,8,9,10,11,6
NA,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas sp. AL212,Nitrosomonas sp. AL212,1478,4,1,0,11,9,12,17,22,19,9
NA,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas sp. Is79A3,Nitrosomonas sp. Is79A3,1479,4,1,0,11,9,13,16,25,21,10
NA,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas ureae,Nitrosomonas ureae,1480,2,1,0,10,12,21,19,19,30,15
NA,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira briensis,Nitrosospira briensis,1481,2,5,1,6,61,22,22,25,39,13
NA,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira multiformis,Nitrosospira multiformis,1482,1,4,2,5,42,18,19,16,30,8
NA,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira defluvii,Nitrospira defluvii,1483,3,0,0,0,1,1,0,0,2,0
NA,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira moscoviensis,Nitrospira moscoviensis,1484,1,0,0,0,1,3,4,3,3,1
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia brasiliensis,Nocardia brasiliensis,1485,0,0,0,0,1,0,0,0,0,0
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia nova,Nocardia nova,1486,0,0,0,0,1,0,0,0,0,0
NA,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides dokdonensis,Nocardioides dokdonensis,1487,1,5,0,17,6,3,7,7,12,9
NA,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. JS614,Nocardioides sp. JS614,1488,0,4,0,7,4,2,5,2,10,5
NA,Actinomycetota,Actinomycetes,Streptosporangiales,Nocardiopsidaceae,Nocardiopsis,Nocardiopsis alba,Nocardiopsis alba,1489,0,0,0,1,3,3,1,1,3,7
NA,Actinomycetota,Actinomycetes,Streptosporangiales,Nocardiopsidaceae,Nocardiopsis,Nocardiopsis dassonvillei,Nocardiopsis dassonvillei,1490,0,0,0,1,3,3,1,1,3,7
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens dokdonensis,Nonlabens dokdonensis,1491,575,336,598,216,28,160,150,162,203,123
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens sp. MIC269,Nonlabens sp. MIC269,1492,3,3,3,0,1,1,1,1,1,5
NA,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,g_Nostoc,Nostoc,1493,0,0,1,1,0,0,0,0,0,0
NA,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc punctiforme,Nostoc punctiforme,1494,0,0,0,4,1,0,0,0,2,0
NA,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. NIES-3756,Nostoc sp. NIES-3756,1495,0,0,0,4,1,0,0,0,1,0
NA,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. PCC 7107,Nostoc sp. PCC 7107,1496,0,0,0,4,1,0,0,0,2,0
NA,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. PCC 7120 = FACHB-418,Nostoc sp. PCC 7120,1497,0,0,0,4,1,0,0,0,1,0
NA,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. PCC 7524,Nostoc sp. PCC 7524,1498,0,0,0,4,1,0,0,0,1,0
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,g_Novosphingobium,Novosphingobium,1499,1,0,0,3,0,1,0,0,1,2
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium aromaticivorans,Novosphingobium aromaticivorans,1500,1,3,1,6,4,32,26,27,30,24
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium pentaromativorans,Novosphingobium pentaromativorans,1501,0,0,0,3,1,12,9,14,12,44
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium resinovorum,Novosphingobium resinovorum,1502,0,0,0,3,1,12,9,14,12,44
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. PP1Y,Novosphingobium sp. PP1Y,1503,0,0,0,3,1,12,9,14,12,44
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Obesumbacterium proteus,1504,0,0,0,0,1,1,1,2,1,0
NA,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Thiopseudomonas,Thiopseudomonas alkaliphila,Oblitimonas alkaliphila,1505,0,1,1,2,0,2,6,1,6,6
NA,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanimonas,Oceanimonas sp. GK1,Oceanimonas sp. GK1,1506,0,0,0,0,1,0,0,1,2,3
NA,Deinococcota,Deinococci,Thermales,Thermaceae,Oceanithermus,Oceanithermus profundus,Oceanithermus profundus,1507,1,0,0,0,0,0,1,0,3,2
NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,Oceanobacillus iheyensis,Oceanobacillus iheyensis,1508,1,0,0,0,1,1,1,2,2,1
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Ochrobactrum,g_Ochrobactrum,Ochrobactrum,1509,0,0,0,0,0,1,0,0,0,0
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella anthropi,Ochrobactrum anthropi,1510,0,0,0,0,2,903,838,1135,1193,892
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella pseudogrignonensis,Ochrobactrum pseudogrignonense,1511,0,0,0,0,2,889,829,1116,1184,877
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Octadecabacter,g_Octadecabacter,Octadecabacter,1512,0,1,0,3,2,6,3,4,1,1
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Octadecabacter,Octadecabacter antarcticus,Octadecabacter antarcticus,1513,2,3,0,4,3,39,14,54,48,5
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Octadecabacter,Octadecabacter arcticus,Octadecabacter arcticus,1514,1,1,0,4,5,104,67,131,164,19
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Octadecabacter,Octadecabacter temperatus,Octadecabacter temperatus,1515,0,1,0,6,2,24,18,20,21,10
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus,1516,19,12,27,14,3,7,3,107,8,7
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Oenococcus,g_Oenococcus,Oenococcus,1517,0,0,0,0,0,0,0,0,0,1
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Oenococcus,Oenococcus oeni,Oenococcus oeni,1518,0,0,0,0,0,1,3,0,0,2
NA,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,g_Oleispira,Oleispira,1519,0,0,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Oleispira antarctica,Oleispira antarctica,1520,0,0,0,0,7,1,2,1,2,4
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Afipia,Afipia carboxidovorans,Oligotropha carboxidovorans,1521,0,1,0,2,0,9,5,11,11,21
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,1522,0,1,1,1,6,2,2,2,2,4
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella uli,Olsenella uli,1523,0,0,0,1,2,1,0,4,2,0
NA,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,Onion yellows phytoplasma,Onion yellows phytoplasma,1524,2,5,6,3,1,4,2,2,5,4
NA,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,Lacunisphaera,Lacunisphaera limnophila,Opitutaceae bacterium IG16b,1525,0,0,0,0,1,0,1,0,0,0
NA,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,f_Opitutaceae,Opitutaceae bacterium TAV5,Opitutaceae bacterium TAV5,1526,0,0,0,1,0,0,0,0,0,18
NA,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,Opitutus terrae,1527,0,0,0,0,0,0,0,0,0,10
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,g_Orientia,Orientia,1528,0,0,0,2,0,0,0,0,1,0
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,Orientia tsutsugamushi,Orientia tsutsugamushi,1529,1,3,1,9,0,2,2,1,5,9
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Ornithobacterium,Ornithobacterium rhinotracheale,Ornithobacterium rhinotracheale,1530,422,283,436,144,3,46,48,62,63,52
NA,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Oscillatoria,g_Oscillatoria,Oscillatoria,1531,0,0,0,1,0,0,0,0,0,0
NA,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria acuminata,Oscillatoria acuminata,1532,1,1,0,1,1,2,1,0,0,2
NA,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Phormidium,Phormidium nigroviride,Oscillatoria nigro-viridis,1533,0,1,0,4,0,0,0,0,1,2
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Oscillibacter,Oscillibacter valericigenes,Oscillibacter valericigenes,1534,2,3,0,7,0,3,3,10,0,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ottowia,Ottowia sp. oral taxon 894,Ottowia sp. oral taxon 894,1535,0,1,0,0,0,5,4,1,2,1
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Owenweeksiaceae,Owenweeksia,Owenweeksia hongkongensis,Owenweeksia hongkongensis,1536,2,4,2,3,1,2,2,2,1,5
NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter aurescens,Paenarthrobacter aurescens,1537,0,1,1,0,2,0,4,0,0,0
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus bovis,Paenibacillus bovis,1538,0,0,0,0,0,1,0,0,1,0
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus durus,Paenibacillus durus,1539,3,4,3,2,2,3,3,0,2,0
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus larvae,Paenibacillus larvae,1540,3,8,10,2,0,2,4,3,3,0
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus mucilaginosus,Paenibacillus mucilaginosus,1541,2,5,4,8,1,4,3,11,7,2
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus naphthalenovorans,Paenibacillus naphthalenovorans,1542,2,3,4,10,0,5,5,8,12,4
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus peoriae,Paenibacillus peoriae,1543,0,0,0,1,0,1,0,0,1,0
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus polymyxa,Paenibacillus polymyxa,1544,3,0,5,5,8,2,5,3,10,7
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL P4-0081,Paenibacillus sp. FSL P4-0081,1545,0,0,0,0,0,1,0,0,1,1
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL R5-0912,Paenibacillus sp. FSL R5-0912,1546,0,0,0,0,0,1,0,0,1,1
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. IHBB 10380,Paenibacillus sp. IHBB 10380,1547,0,0,0,1,0,1,0,0,1,0
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. JDR-2,Paenibacillus sp. JDR-2,1548,0,0,0,0,0,0,1,0,0,0
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus crassostreae,Paenibacillus sp. LPB0068,1549,0,0,0,1,0,1,0,0,1,0
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. Y412MC10,Paenibacillus sp. Y412MC10,1550,0,0,0,1,0,1,0,0,1,1
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus swuensis,Paenibacillus swuensis,1551,3,8,10,3,0,2,4,4,3,1
NA,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus terrae,Paenibacillus terrae,1552,0,0,0,1,0,1,0,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Paludibacter propionicigenes,Paludibacter propionicigenes,1553,13795,9730,15508,5101,92,2211,2248,2305,2370,1580
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea apista,Pandoraea apista,1554,0,1,1,2,69,52,39,57,40,20
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea faecigallinarum,Pandoraea faecigallinarum,1555,0,1,1,2,89,56,44,66,45,19
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea norimbergensis,Pandoraea norimbergensis,1556,0,0,0,1,13,3,2,10,2,7
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea oxalativorans,Pandoraea oxalativorans,1557,0,0,0,1,13,3,2,10,2,7
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea pnomenusa,Pandoraea pnomenusa,1558,0,0,0,1,13,3,2,10,2,7
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea pulmonicola,Pandoraea pulmonicola,1559,0,0,0,2,21,4,1,11,7,1
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea sputorum,Pandoraea sputorum,1560,0,0,0,1,11,3,2,9,2,2
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea thiooxydans,Pandoraea thiooxydans,1561,0,0,1,4,37,19,21,20,17,4
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea vervacti,Pandoraea vervacti,1562,0,0,0,1,13,3,2,10,2,7
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Pannonibacter,g_Pannonibacter,Pannonibacter,1563,2,3,0,14,0,3,2,2,4,0
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Pannonibacter,Pannonibacter phragmitetus,Pannonibacter phragmitetus,1564,0,5,0,11,0,58,33,55,60,20
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans,Pantoea agglomerans,1565,0,0,1,0,0,0,0,1,2,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea ananatis,Pantoea ananatis,1566,0,0,1,1,6,12,6,5,4,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea sp. At-9b,Pantoea sp. At-9b,1567,0,1,0,3,2,1,1,2,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea sp. PSNIH1,Pantoea sp. PSNIH1,1568,0,0,1,1,3,3,2,2,2,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea sp. PSNIH2,Pantoea sp. PSNIH2,1569,0,0,2,1,15,9,3,5,9,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea vagans,Pantoea vagans,1570,0,0,1,0,0,0,0,1,2,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis,1571,960,673,1067,383,38,193,185,191,225,208
NA,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum intestinale,Parabacteroides sp. YL27,1572,280,172,283,188,88,72,80,2180,91,61
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia caribensis,Paraburkholderia caribensis,1573,0,0,0,0,21,7,5,10,6,6
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia fungorum,Paraburkholderia fungorum,1574,0,0,0,0,20,6,5,10,6,3
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phenoliruptrix,Paraburkholderia phenoliruptrix,1575,0,0,0,0,20,6,5,10,6,4
