species,abundance,sample
Megamonas rupellensis,0.002,healthy_stool_500_100
Anaerococcus hydrogenalis,1.17242639251052e-05,healthy_stool_500_1
Anaerococcus hydrogenalis,0.000122738592248473,healthy_stool_500_10
Anaerococcus hydrogenalis,0.00138909063762031,healthy_stool_500_50
Anaerococcus hydrogenalis,0.002,healthy_stool_500_100
Christensenella minuta,1.16275937057123e-05,healthy_stool_500_1
Christensenella minuta,0.000121726574204831,healthy_stool_500_10
Christensenella minuta,0.00137763715128179,healthy_stool_500_50
Christensenella minuta,0.002,healthy_stool_500_100
Enterococcus gallinarum,1.1170235541091e-05,healthy_stool_500_1
Enterococcus gallinarum,0.000116938597949984,healthy_stool_500_10
Enterococcus gallinarum,0.00132344936187573,healthy_stool_500_50
Enterococcus gallinarum,0.002,healthy_stool_500_100
Anaerococcus prevotii,1.11211636325878e-05,healthy_stool_500_1
Anaerococcus prevotii,0.000116424875552816,healthy_stool_500_10
Anaerococcus prevotii,0.00131763532279341,healthy_stool_500_50
Anaerococcus prevotii,0.002,healthy_stool_500_100
Pediococcus pentosaceus,1.07958420300875e-05,healthy_stool_500_1
Pediococcus pentosaceus,0.000113019159358267,healthy_stool_500_10
Pediococcus pentosaceus,0.00127909122355311,healthy_stool_500_50
Pediococcus pentosaceus,0.002,healthy_stool_500_100
Enterococcus avium,1.07491744124275e-05,healthy_stool_500_1
Enterococcus avium,0.000112530606922756,healthy_stool_500_10
Enterococcus avium,0.00127356204481868,healthy_stool_500_50
Enterococcus avium,0.002,healthy_stool_500_100
Streptococcus gallolyticus,1.06383222009632e-05,healthy_stool_500_1
Streptococcus gallolyticus,0.00011137012090251,healthy_stool_500_10
Streptococcus gallolyticus,0.00126042827624367,healthy_stool_500_50
Streptococcus gallolyticus,0.002,healthy_stool_500_100
Enterococcus durans,1.04864197702609e-05,healthy_stool_500_1
Enterococcus durans,0.000109779889684362,healthy_stool_500_10
Enterococcus durans,0.00124243087822635,healthy_stool_500_50
Enterococcus durans,0.002,healthy_stool_500_100
Cutibacterium avidum,1.03049124311097e-05,healthy_stool_500_1
Cutibacterium avidum,0.000107879731565054,healthy_stool_500_10
Cutibacterium avidum,0.00122092589104038,healthy_stool_500_50
Cutibacterium avidum,0.002,healthy_stool_500_100
Acinetobacter schindleri,1.02157209965982e-05,healthy_stool_500_1
Acinetobacter schindleri,0.000106946007180948,healthy_stool_500_10
Acinetobacter schindleri,0.0012103584910375,healthy_stool_500_50
Acinetobacter schindleri,0.002,healthy_stool_500_100
Streptococcus equinus,1.00518746694484e-05,healthy_stool_500_1
Streptococcus equinus,0.000105230738088755,healthy_stool_500_10
Streptococcus equinus,0.00119094598032415,healthy_stool_500_50
Streptococcus equinus,0.002,healthy_stool_500_100
Pseudomonas psychrophila,1.00069133227095e-05,healthy_stool_500_1
Pseudomonas psychrophila,0.00010476004820668,healthy_stool_500_10
Pseudomonas psychrophila,0.0011856189605463,healthy_stool_500_50
Pseudomonas psychrophila,0.002,healthy_stool_500_100
Atlantibacter hermannii,9.80393356118763e-06,healthy_stool_500_1
Atlantibacter hermannii,0.000102635100291547,healthy_stool_500_10
Atlantibacter hermannii,0.00116156992103665,healthy_stool_500_50
Atlantibacter hermannii,0.002,healthy_stool_500_100
Campylobacter jejuni,9.60437742118924e-06,healthy_stool_500_1
Campylobacter jejuni,0.00010054599347389,healthy_stool_500_10
Campylobacter jejuni,0.00113792651216065,healthy_stool_500_50
Campylobacter jejuni,0.002,healthy_stool_500_100
[Clostridium] scindens,9.58782437731841e-06,healthy_stool_500_1
[Clostridium] scindens,0.000100372703507449,healthy_stool_500_10
[Clostridium] scindens,0.00113596530773775,healthy_stool_500_50
[Clostridium] scindens,0.002,healthy_stool_500_100
Brevundimonas diminuta,9.57853960438415e-06,healthy_stool_500_1
Brevundimonas diminuta,0.000100275503379016,healthy_stool_500_10
Brevundimonas diminuta,0.00113486524796105,healthy_stool_500_50
Brevundimonas diminuta,0.002,healthy_stool_500_100
Eubacterium pyruvativorans,9.47423548457155e-06,healthy_stool_500_1
Eubacterium pyruvativorans,9.91835678073421e-05,healthy_stool_500_10
Eubacterium pyruvativorans,0.00112250729719993,healthy_stool_500_50
Eubacterium pyruvativorans,0.002,healthy_stool_500_100
Anaerostipes caccae,9.23649876279342e-06,healthy_stool_500_1
Anaerostipes caccae,9.66947573589239e-05,healthy_stool_500_10
Anaerostipes caccae,0.00109434025349039,healthy_stool_500_50
Anaerostipes caccae,0.002,healthy_stool_500_100
Citrobacter pasteurii,9.2074256790471e-06,healthy_stool_500_1
Citrobacter pasteurii,9.63903980068878e-05,healthy_stool_500_10
Citrobacter pasteurii,0.00109089567490561,healthy_stool_500_50
Citrobacter pasteurii,0.002,healthy_stool_500_100
Streptococcus agalactiae,9.00989712072764e-06,healthy_stool_500_1
Streptococcus agalactiae,9.4322517470261e-05,healthy_stool_500_10
Streptococcus agalactiae,0.0010674924938806,healthy_stool_500_50
Streptococcus agalactiae,0.002,healthy_stool_500_100
Citrobacter amalonaticus,8.55067756964706e-06,healthy_stool_500_1
Citrobacter amalonaticus,8.95150547934857e-05,healthy_stool_500_10
Citrobacter amalonaticus,0.00101308416743102,healthy_stool_500_50
Citrobacter amalonaticus,0.002,healthy_stool_500_100
Actinomyces graevenitzii,8.44966411518226e-06,healthy_stool_500_1
Actinomyces graevenitzii,8.84575684320078e-05,healthy_stool_500_10
Actinomyces graevenitzii,0.00100111609465757,healthy_stool_500_50
Actinomyces graevenitzii,0.002,healthy_stool_500_100
Bifidobacterium pullorum,8.41768815493374e-06,healthy_stool_500_1
Bifidobacterium pullorum,8.81228195410099e-05,healthy_stool_500_10
Bifidobacterium pullorum,0.000997327583302499,healthy_stool_500_50
Bifidobacterium pullorum,0.002,healthy_stool_500_100
Acinetobacter variabilis,8.26489934972706e-06,healthy_stool_500_1
Acinetobacter variabilis,8.6523309074324e-05,healthy_stool_500_10
Acinetobacter variabilis,0.000979225167645399,healthy_stool_500_50
Acinetobacter variabilis,0.002,healthy_stool_500_100
Anaeroglobus geminatus,8.21143988742671e-06,healthy_stool_500_1
Anaeroglobus geminatus,8.59636543968943e-05,healthy_stool_500_10
Anaeroglobus geminatus,0.000972891291246164,healthy_stool_500_50
Anaeroglobus geminatus,0.002,healthy_stool_500_100
Aerococcus christensenii,8.19128594713147e-06,healthy_stool_500_1
Aerococcus christensenii,8.5752667483268e-05,healthy_stool_500_10
Aerococcus christensenii,0.000970503452661659,healthy_stool_500_50
Aerococcus christensenii,0.002,healthy_stool_500_100
Corynebacterium aurimucosum,8.17173030962681e-06,healthy_stool_500_1
Corynebacterium aurimucosum,8.55479440624055e-05,healthy_stool_500_10
Corynebacterium aurimucosum,0.000968186500984015,healthy_stool_500_50
Corynebacterium aurimucosum,0.002,healthy_stool_500_100
Helicobacter cinaedi,8.16742031359882e-06,healthy_stool_500_1
Helicobacter cinaedi,8.55028237163904e-05,healthy_stool_500_10
Helicobacter cinaedi,0.000967675852710578,healthy_stool_500_50
Helicobacter cinaedi,0.002,healthy_stool_500_100
Enterococcus thailandicus,8.10476471581466e-06,healthy_stool_500_1
Enterococcus thailandicus,8.48468968353819e-05,healthy_stool_500_10
Enterococcus thailandicus,0.000960252418298623,healthy_stool_500_50
Enterococcus thailandicus,0.002,healthy_stool_500_100
Kluyvera georgiana,8.02563363192877e-06,healthy_stool_500_1
Kluyvera georgiana,8.40184919221786e-05,healthy_stool_500_10
Kluyvera georgiana,0.000950876968507249,healthy_stool_500_50
Kluyvera georgiana,0.002,healthy_stool_500_100
Phocaeicola sartorii,7.95867911779797e-06,healthy_stool_500_1
Phocaeicola sartorii,8.33175606857623e-05,healthy_stool_500_10
Phocaeicola sartorii,0.00094294419854236,healthy_stool_500_50
Phocaeicola sartorii,0.002,healthy_stool_500_100
Helicobacter fennelliae,7.79117649581719e-06,healthy_stool_500_1
Helicobacter fennelliae,8.15640146933503e-05,healthy_stool_500_10
Helicobacter fennelliae,0.000923098490064907,healthy_stool_500_50
Helicobacter fennelliae,0.002,healthy_stool_500_100
Enterocloster aldenensis,7.75530048774912e-06,healthy_stool_500_1
Enterocloster aldenensis,8.11884371087873e-05,healthy_stool_500_10
Enterocloster aldenensis,0.000918847901094811,healthy_stool_500_50
Enterocloster aldenensis,0.002,healthy_stool_500_100
Peptoniphilus duerdenii,7.71552443186136e-06,healthy_stool_500_1
Peptoniphilus duerdenii,8.07720308306579e-05,healthy_stool_500_10
Peptoniphilus duerdenii,0.000914135234509676,healthy_stool_500_50
Peptoniphilus duerdenii,0.002,healthy_stool_500_100
Aedoeadaptatus coxii,7.70805672666123e-06,healthy_stool_500_1
Aedoeadaptatus coxii,8.06938531617273e-05,healthy_stool_500_10
Aedoeadaptatus coxii,0.000913250460894523,healthy_stool_500_50
Aedoeadaptatus coxii,0.002,healthy_stool_500_100
Pediococcus acidilactici,7.647173877886e-06,healthy_stool_500_1
Pediococcus acidilactici,8.00564847777944e-05,healthy_stool_500_10
Pediococcus acidilactici,0.000906037061762129,healthy_stool_500_50
Pediococcus acidilactici,0.002,healthy_stool_500_100
Pseudoglutamicibacter albus,7.381649315393e-06,healthy_stool_500_1
Pseudoglutamicibacter albus,7.72767698877195e-05,healthy_stool_500_10
Pseudoglutamicibacter albus,0.000874577715045491,healthy_stool_500_50
Pseudoglutamicibacter albus,0.002,healthy_stool_500_100
Lentilactobacillus parabuchneri,7.2614680122692e-06,healthy_stool_500_1
Lentilactobacillus parabuchneri,7.60186197766139e-05,healthy_stool_500_10
Lentilactobacillus parabuchneri,0.0008603386358118,healthy_stool_500_50
Lentilactobacillus parabuchneri,0.002,healthy_stool_500_100
Achromobacter xylosoxidans,7.15930227094866e-06,healthy_stool_500_1
Achromobacter xylosoxidans,7.49490703920377e-05,healthy_stool_500_10
Achromobacter xylosoxidans,0.000848234040106647,healthy_stool_500_50
Achromobacter xylosoxidans,0.002,healthy_stool_500_100
Desulfovibrio fairfieldensis,7.0935111233549e-06,healthy_stool_500_1
Desulfovibrio fairfieldensis,7.42603181693265e-05,healthy_stool_500_10
Desulfovibrio fairfieldensis,0.000840439105793961,healthy_stool_500_50
Desulfovibrio fairfieldensis,0.002,healthy_stool_500_100
Parabacteroides gordonii,7.05634987225531e-06,healthy_stool_500_1
Parabacteroides gordonii,7.38712856743833e-05,healthy_stool_500_10
Parabacteroides gordonii,0.000836036241246179,healthy_stool_500_50
Parabacteroides gordonii,0.002,healthy_stool_500_100
Bifidobacterium pseudolongum,7.02756486022289e-06,healthy_stool_500_1
Bifidobacterium pseudolongum,7.35699420781215e-05,healthy_stool_500_10
Bifidobacterium pseudolongum,0.000832625793394318,healthy_stool_500_50
Bifidobacterium pseudolongum,0.002,healthy_stool_500_100
Butyricicoccus pullicaecorum,6.97506933019613e-06,healthy_stool_500_1
Butyricicoccus pullicaecorum,7.30203785834764e-05,healthy_stool_500_10
Butyricicoccus pullicaecorum,0.000826406123678342,healthy_stool_500_50
Butyricicoccus pullicaecorum,0.002,healthy_stool_500_100
Candida albicans,6.69889719396832e-06,healthy_stool_500_1
Candida albicans,7.01291967203428e-05,healthy_stool_500_10
Candida albicans,0.00079368525256385,healthy_stool_500_50
Candida albicans,0.002,healthy_stool_500_100
Terrisporobacter othiniensis,6.51002186674869e-06,healthy_stool_500_1
Terrisporobacter othiniensis,6.81519048475655e-05,healthy_stool_500_10
Terrisporobacter othiniensis,0.000771307306247199,healthy_stool_500_50
Terrisporobacter othiniensis,0.002,healthy_stool_500_100
Escherichia fergusonii,6.41660907365968e-06,healthy_stool_500_1
Escherichia fergusonii,6.71739880422987e-05,healthy_stool_500_10
Escherichia fergusonii,0.000760239759734871,healthy_stool_500_50
Escherichia fergusonii,0.002,healthy_stool_500_100
Enterococcus casseliflavus,6.40524132063993e-06,healthy_stool_500_1
Enterococcus casseliflavus,6.70549816798025e-05,healthy_stool_500_10
Enterococcus casseliflavus,0.000758892908504687,healthy_stool_500_50
Enterococcus casseliflavus,0.002,healthy_stool_500_100
Actinomyces naeslundii,6.32423777061335e-06,healthy_stool_500_1
Actinomyces naeslundii,6.62069743540631e-05,healthy_stool_500_10
Actinomyces naeslundii,0.000749295608949277,healthy_stool_500_50
Actinomyces naeslundii,0.002,healthy_stool_500_100
Leuconostoc pseudomesenteroides,6.14994330399218e-06,healthy_stool_500_1
Leuconostoc pseudomesenteroides,6.43823261197315e-05,healthy_stool_500_10
Leuconostoc pseudomesenteroides,0.000728645202807015,healthy_stool_500_50
Leuconostoc pseudomesenteroides,0.002,healthy_stool_500_100
Anaerococcus octavius,6.11297040747479e-06,healthy_stool_500_1
Anaerococcus octavius,6.39952654651026e-05,healthy_stool_500_10
Anaerococcus octavius,0.000724264654507685,healthy_stool_500_50
Anaerococcus octavius,0.002,healthy_stool_500_100
Peptostreptococcus stomatis,5.97842983737871e-06,healthy_stool_500_1
Peptostreptococcus stomatis,6.25867915276864e-05,healthy_stool_500_10
Peptostreptococcus stomatis,0.000708324289509557,healthy_stool_500_50
Peptostreptococcus stomatis,0.002,healthy_stool_500_100
Fructilactobacillus sanfranciscensis,5.97178202859524e-06,healthy_stool_500_1
Fructilactobacillus sanfranciscensis,6.25171971636536e-05,healthy_stool_500_10
Fructilactobacillus sanfranciscensis,0.000707536657211206,healthy_stool_500_50
Fructilactobacillus sanfranciscensis,0.002,healthy_stool_500_100
Bacteroides stercorirosoris,5.93383412012295e-06,healthy_stool_500_1
Bacteroides stercorirosoris,6.21199293356334e-05,healthy_stool_500_10
Bacteroides stercorirosoris,0.000703040589508119,healthy_stool_500_50
Bacteroides stercorirosoris,0.002,healthy_stool_500_100
Atopobium deltae,5.75528505588032e-06,healthy_stool_500_1
Atopobium deltae,6.02507407083204e-05,healthy_stool_500_10
Atopobium deltae,0.000681886098694908,healthy_stool_500_50
Atopobium deltae,0.002,healthy_stool_500_100
Mageeibacillus indolicus,5.54590123856371e-06,healthy_stool_500_1
Mageeibacillus indolicus,5.80587502225022e-05,healthy_stool_500_10
Mageeibacillus indolicus,0.000657078306737845,healthy_stool_500_50
Mageeibacillus indolicus,0.002,healthy_stool_500_100
Propionibacterium freudenreichii,5.44178547333332e-06,healthy_stool_500_1
Propionibacterium freudenreichii,5.69687864911427e-05,healthy_stool_500_10
Propionibacterium freudenreichii,0.000644742672225172,healthy_stool_500_50
Propionibacterium freudenreichii,0.002,healthy_stool_500_100
Peptococcus niger,5.38146768830465e-06,healthy_stool_500_1
Peptococcus niger,5.63373336281521e-05,healthy_stool_500_10
Peptococcus niger,0.000637596221838134,healthy_stool_500_50
Peptococcus niger,0.002,healthy_stool_500_100
Stenotrophomonas rhizophila,5.35749125795895e-06,healthy_stool_500_1
Stenotrophomonas rhizophila,5.60863299552073e-05,healthy_stool_500_10
Stenotrophomonas rhizophila,0.000634755494682081,healthy_stool_500_50
Stenotrophomonas rhizophila,0.002,healthy_stool_500_100
Eubacterium callanderi,5.34907070016655e-06,healthy_stool_500_1
Eubacterium callanderi,5.59981770940991e-05,healthy_stool_500_10
Eubacterium callanderi,0.000633757827104169,healthy_stool_500_50
Eubacterium callanderi,0.002,healthy_stool_500_100
Erysipelothrix larvae,5.28190567209093e-06,healthy_stool_500_1
Erysipelothrix larvae,5.5295042036155e-05,healthy_stool_500_10
Erysipelothrix larvae,0.00062580011544983,healthy_stool_500_50
Erysipelothrix larvae,0.002,healthy_stool_500_100
Campylobacter upsaliensis,5.21178236910664e-06,healthy_stool_500_1
Campylobacter upsaliensis,5.45609374862161e-05,healthy_stool_500_10
Campylobacter upsaliensis,0.000617491907422723,healthy_stool_500_50
Campylobacter upsaliensis,0.002,healthy_stool_500_100
Fusobacterium varium,5.19920693082459e-06,healthy_stool_500_1
Fusobacterium varium,5.44292881475875e-05,healthy_stool_500_10
Fusobacterium varium,0.000616001969658343,healthy_stool_500_50
Fusobacterium varium,0.002,healthy_stool_500_100
Christensenella hongkongensis,5.13890022547723e-06,healthy_stool_500_1
Christensenella hongkongensis,5.37979512752037e-05,healthy_stool_500_10
Christensenella hongkongensis,0.000608856831991801,healthy_stool_500_50
Christensenella hongkongensis,0.002,healthy_stool_500_100
Pradoshia eiseniae,5.04436838457633e-06,healthy_stool_500_1
Pradoshia eiseniae,5.28083194186581e-05,healthy_stool_500_10
Pradoshia eiseniae,0.000597656700709251,healthy_stool_500_50
Pradoshia eiseniae,0.002,healthy_stool_500_100
Gemella haemolysans,5.03548248016909e-06,healthy_stool_500_1
Gemella haemolysans,5.27152949520676e-05,healthy_stool_500_10
Gemella haemolysans,0.000596603898870454,healthy_stool_500_50
Gemella haemolysans,0.002,healthy_stool_500_100
Limosilactobacillus ingluviei,4.98376252783372e-06,healthy_stool_500_1
Limosilactobacillus ingluviei,5.21738507998928e-05,healthy_stool_500_10
Limosilactobacillus ingluviei,0.000590476119589284,healthy_stool_500_50
Limosilactobacillus ingluviei,0.002,healthy_stool_500_100
Lactiplantibacillus pentosus,4.95699401779895e-06,healthy_stool_500_1
Lactiplantibacillus pentosus,5.18936174940542e-05,healthy_stool_500_10
Lactiplantibacillus pentosus,0.000587304586867923,healthy_stool_500_50
Lactiplantibacillus pentosus,0.002,healthy_stool_500_100
Fusobacterium nucleatum,4.94655695800891e-06,healthy_stool_500_1
Fusobacterium nucleatum,5.17843543425229e-05,healthy_stool_500_10
Fusobacterium nucleatum,0.000586068004159513,healthy_stool_500_50
Fusobacterium nucleatum,0.002,healthy_stool_500_100
Succinatimonas hippei,4.90701357542859e-06,healthy_stool_500_1
Succinatimonas hippei,5.13703838671347e-05,healthy_stool_500_10
Succinatimonas hippei,0.000581382904704821,healthy_stool_500_50
Succinatimonas hippei,0.002,healthy_stool_500_100
Ligilactobacillus agilis,4.66573135563264e-06,healthy_stool_500_1
Ligilactobacillus agilis,4.8844456424566e-05,healthy_stool_500_10
Ligilactobacillus agilis,0.000552795790436171,healthy_stool_500_50
Ligilactobacillus agilis,0.002,healthy_stool_500_100
